Time [s],Packet ID,MOSI,MISO
7.12793158333333,9657,y (0x79),y (0x79)
7.12823408333333,9658,{ (0x7B),{ (0x7B)
7.1285365,9659,A (0x41),A (0x41)
7.128839,9660,C (0x43),C (0x43)
7.1291415,9661,E (0x45),E (0x45)
7.129444,9662,G (0x47),G (0x47)
7.1297465,9663,I (0x49),I (0x49)
7.130049,9664,K (0x4B),K (0x4B)
7.13035154166667,9665,M (0x4D),M (0x4D)
7.13065404166667,9666,O (0x4F),O (0x4F)
7.13095654166667,9667,Q (0x51),Q (0x51)
7.13125904166667,9668,S (0x53),S (0x53)
7.13156154166667,9669,U (0x55),U (0x55)
7.13186404166667,9670,W (0x57),W (0x57)
7.13216654166667,9671,Y (0x59),Y (0x59)
7.13246904166667,9672,[ (0x5B),[ (0x5B)
7.13277154166667,9673,] (0x5D),] (0x5D)
7.13307408333333,9674,_ (0x5F),_ (0x5F)
7.13337658333333,9675,a (0x61),a (0x61)
7.13367908333333,9676,c (0x63),c (0x63)
7.13398158333333,9677,e (0x65),e (0x65)
7.13428408333333,9678,g (0x67),g (0x67)
7.13458658333333,9679,i (0x69),i (0x69)
7.13488908333333,9680,k (0x6B),k (0x6B)
7.13519158333333,9681,m (0x6D),m (0x6D)
7.13549408333333,9682,o (0x6F),o (0x6F)
7.13579658333333,9683,q (0x71),q (0x71)
7.136099125,9684,s (0x73),s (0x73)
7.136401625,9685,u (0x75),u (0x75)
7.136704125,9686,w (0x77),w (0x77)
7.137006625,9687,y (0x79),y (0x79)
7.137309125,9688,{ (0x7B),{ (0x7B)
7.13761154166667,9689,A (0x41),A (0x41)
7.13791404166667,9690,C (0x43),C (0x43)
7.13821654166667,9691,E (0x45),E (0x45)
7.13851904166667,9692,G (0x47),G (0x47)
7.13882154166667,9693,I (0x49),I (0x49)
7.13912404166667,9694,K (0x4B),K (0x4B)
7.13942654166667,9695,M (0x4D),M (0x4D)
7.13972904166667,9696,O (0x4F),O (0x4F)
7.14003154166667,9697,Q (0x51),Q (0x51)
7.14033408333333,9698,S (0x53),S (0x53)
7.14063658333333,9699,U (0x55),U (0x55)
7.14093908333333,9700,W (0x57),W (0x57)
7.14124158333333,9701,Y (0x59),Y (0x59)
7.14154408333333,9702,[ (0x5B),[ (0x5B)
7.14184658333333,9703,] (0x5D),] (0x5D)
7.14214908333333,9704,_ (0x5F),_ (0x5F)
7.14245158333333,9705,a (0x61),a (0x61)
7.14275408333333,9706,c (0x63),c (0x63)
7.14305658333333,9707,e (0x65),e (0x65)
7.143359125,9708,g (0x67),g (0x67)
7.143661625,9709,i (0x69),i (0x69)
7.143964125,9710,k (0x6B),k (0x6B)
7.144266625,9711,m (0x6D),m (0x6D)
7.144569125,9712,o (0x6F),o (0x6F)
7.144871625,9713,q (0x71),q (0x71)
7.145174125,9714,s (0x73),s (0x73)
7.145476625,9715,u (0x75),u (0x75)
7.145779125,9716,w (0x77),w (0x77)
7.14608166666667,9717,y (0x79),y (0x79)
7.14638416666667,9718,{ (0x7B),{ (0x7B)
7.14668654166667,9719,A (0x41),A (0x41)
7.14698904166667,9720,C (0x43),C (0x43)
7.14729154166667,9721,E (0x45),E (0x45)
7.14759408333333,9722,G (0x47),G (0x47)
7.14789658333333,9723,I (0x49),I (0x49)
7.14819908333333,9724,K (0x4B),K (0x4B)
7.14850158333333,9725,M (0x4D),M (0x4D)
7.14880408333333,9726,O (0x4F),O (0x4F)
7.14910658333333,9727,Q (0x51),Q (0x51)
7.14940908333333,9728,S (0x53),S (0x53)
7.14971158333333,9729,U (0x55),U (0x55)
7.15001408333333,9730,W (0x57),W (0x57)
7.15031658333333,9731,Y (0x59),Y (0x59)
7.150619125,9732,[ (0x5B),[ (0x5B)
7.150921625,9733,] (0x5D),] (0x5D)
7.151224125,9734,_ (0x5F),_ (0x5F)
7.151526625,9735,a (0x61),a (0x61)
7.151829125,9736,c (0x63),c (0x63)
7.152131625,9737,e (0x65),e (0x65)
7.152434125,9738,g (0x67),g (0x67)
7.152736625,9739,i (0x69),i (0x69)
7.153039125,9740,k (0x6B),k (0x6B)
7.15334166666667,9741,m (0x6D),m (0x6D)
7.15364416666667,9742,o (0x6F),o (0x6F)
7.15394666666667,9743,q (0x71),q (0x71)
7.15424916666667,9744,s (0x73),s (0x73)
7.15455166666667,9745,u (0x75),u (0x75)
7.15485416666667,9746,w (0x77),w (0x77)
7.15515666666667,9747,y (0x79),y (0x79)
7.15545916666667,9748,{ (0x7B),{ (0x7B)
7.15576158333333,9749,A (0x41),A (0x41)
7.15606408333333,9750,C (0x43),C (0x43)
7.15636658333333,9751,E (0x45),E (0x45)
7.15666908333333,9752,G (0x47),G (0x47)
7.15697158333333,9753,I (0x49),I (0x49)
7.15727408333333,9754,K (0x4B),K (0x4B)
7.157576625,9755,M (0x4D),M (0x4D)
7.157879125,9756,O (0x4F),O (0x4F)
7.158181625,9757,Q (0x51),Q (0x51)
7.158484125,9758,S (0x53),S (0x53)
7.158786625,9759,U (0x55),U (0x55)
7.159089125,9760,W (0x57),W (0x57)
7.159391625,9761,Y (0x59),Y (0x59)
7.159694125,9762,[ (0x5B),[ (0x5B)
7.159996625,9763,] (0x5D),] (0x5D)
7.160299125,9764,_ (0x5F),_ (0x5F)
7.16060166666667,9765,a (0x61),a (0x61)
7.16090416666667,9766,c (0x63),c (0x63)
7.16120666666667,9767,e (0x65),e (0x65)
7.16150916666667,9768,g (0x67),g (0x67)
7.16181166666667,9769,i (0x69),i (0x69)
7.16211416666667,9770,k (0x6B),k (0x6B)
7.16241666666667,9771,m (0x6D),m (0x6D)
7.16271916666667,9772,o (0x6F),o (0x6F)
7.16302166666667,9773,q (0x71),q (0x71)
7.16332420833333,9774,s (0x73),s (0x73)
7.16362670833333,9775,u (0x75),u (0x75)
7.16392920833333,9776,w (0x77),w (0x77)
7.16423170833333,9777,y (0x79),y (0x79)
7.16453420833333,9778,{ (0x7B),{ (0x7B)
7.164836625,9779,A (0x41),A (0x41)
7.165139125,9780,C (0x43),C (0x43)
7.165441625,9781,E (0x45),E (0x45)
7.165744125,9782,G (0x47),G (0x47)
7.166046625,9783,I (0x49),I (0x49)
7.166349125,9784,K (0x4B),K (0x4B)
7.166651625,9785,M (0x4D),M (0x4D)
7.166954125,9786,O (0x4F),O (0x4F)
7.167256625,9787,Q (0x51),Q (0x51)
7.167559125,9788,S (0x53),S (0x53)
7.16786166666667,9789,U (0x55),U (0x55)
7.16816416666667,9790,W (0x57),W (0x57)
7.16846666666667,9791,Y (0x59),Y (0x59)
7.16876916666667,9792,[ (0x5B),[ (0x5B)
7.16907166666667,9793,] (0x5D),] (0x5D)
7.16937416666667,9794,_ (0x5F),_ (0x5F)
7.16967666666667,9795,a (0x61),a (0x61)
7.16997916666667,9796,c (0x63),c (0x63)
7.17028166666667,9797,e (0x65),e (0x65)
7.17058420833333,9798,g (0x67),g (0x67)
7.17088670833333,9799,i (0x69),i (0x69)
7.17118920833333,9800,k (0x6B),k (0x6B)
7.17149170833333,9801,m (0x6D),m (0x6D)
7.17179420833333,9802,o (0x6F),o (0x6F)
7.17209670833333,9803,q (0x71),q (0x71)
7.17239920833333,9804,s (0x73),s (0x73)
7.17270170833333,9805,u (0x75),u (0x75)
7.17300420833333,9806,w (0x77),w (0x77)
7.17330670833333,9807,y (0x79),y (0x79)
7.17360925,9808,{ (0x7B),{ (0x7B)
7.173911625,9809,A (0x41),A (0x41)
7.174214125,9810,C (0x43),C (0x43)
7.174516625,9811,E (0x45),E (0x45)
7.174819125,9812,G (0x47),G (0x47)
7.17512166666667,9813,I (0x49),I (0x49)
7.17542416666667,9814,K (0x4B),K (0x4B)
7.17572666666667,9815,M (0x4D),M (0x4D)
7.17602916666667,9816,O (0x4F),O (0x4F)
7.17633166666667,9817,Q (0x51),Q (0x51)
7.17663416666667,9818,S (0x53),S (0x53)
7.17693666666667,9819,U (0x55),U (0x55)
7.17723916666667,9820,W (0x57),W (0x57)
7.17754166666667,9821,Y (0x59),Y (0x59)
7.17784420833333,9822,[ (0x5B),[ (0x5B)
7.17814670833333,9823,] (0x5D),] (0x5D)
7.17844920833333,9824,_ (0x5F),_ (0x5F)
7.17875170833333,9825,a (0x61),a (0x61)
7.17905420833333,9826,c (0x63),c (0x63)
7.17935670833333,9827,e (0x65),e (0x65)
7.17965920833333,9828,g (0x67),g (0x67)
7.17996170833333,9829,i (0x69),i (0x69)
7.18026420833333,9830,k (0x6B),k (0x6B)
7.18056670833333,9831,m (0x6D),m (0x6D)
7.18086925,9832,o (0x6F),o (0x6F)
7.18117175,9833,q (0x71),q (0x71)
7.18147425,9834,s (0x73),s (0x73)
7.18177675,9835,u (0x75),u (0x75)
7.18207925,9836,w (0x77),w (0x77)
7.18238175,9837,y (0x79),y (0x79)
7.18268425,9838,{ (0x7B),{ (0x7B)
7.18298666666667,9839,A (0x41),A (0x41)
7.18328916666667,9840,C (0x43),C (0x43)
7.18359166666667,9841,E (0x45),E (0x45)
7.18389416666667,9842,G (0x47),G (0x47)
7.18419666666667,9843,I (0x49),I (0x49)
7.18449916666667,9844,K (0x4B),K (0x4B)
7.18480166666667,9845,M (0x4D),M (0x4D)
7.18510420833333,9846,O (0x4F),O (0x4F)
7.18540670833333,9847,Q (0x51),Q (0x51)
7.18570920833333,9848,S (0x53),S (0x53)
7.18601170833333,9849,U (0x55),U (0x55)
7.18631420833333,9850,W (0x57),W (0x57)
7.18661670833333,9851,Y (0x59),Y (0x59)
7.18691920833333,9852,[ (0x5B),[ (0x5B)
7.18722170833333,9853,] (0x5D),] (0x5D)
7.18752420833333,9854,_ (0x5F),_ (0x5F)
7.18782670833333,9855,a (0x61),a (0x61)
7.18812925,9856,c (0x63),c (0x63)
7.18843175,9857,e (0x65),e (0x65)
7.18873425,9858,g (0x67),g (0x67)
7.18903675,9859,i (0x69),i (0x69)
7.18933925,9860,k (0x6B),k (0x6B)
7.18964175,9861,m (0x6D),m (0x6D)
7.18994425,9862,o (0x6F),o (0x6F)
7.19024675,9863,q (0x71),q (0x71)
7.19054925,9864,s (0x73),s (0x73)
7.19085179166667,9865,u (0x75),u (0x75)
7.19115429166667,9866,w (0x77),w (0x77)
7.19145679166667,9867,y (0x79),y (0x79)
7.19175929166667,9868,{ (0x7B),{ (0x7B)
7.19206166666667,9869,A (0x41),A (0x41)
7.19236420833333,9870,C (0x43),C (0x43)
7.19266670833333,9871,E (0x45),E (0x45)
7.19296920833333,9872,G (0x47),G (0x47)
7.19327170833333,9873,I (0x49),I (0x49)
7.19357420833333,9874,K (0x4B),K (0x4B)
7.19387670833333,9875,M (0x4D),M (0x4D)
7.19417920833333,9876,O (0x4F),O (0x4F)
7.19448170833333,9877,Q (0x51),Q (0x51)
7.19478420833333,9878,S (0x53),S (0x53)
7.19508675,9879,U (0x55),U (0x55)
7.19538925,9880,W (0x57),W (0x57)
7.19569175,9881,Y (0x59),Y (0x59)
7.19599425,9882,[ (0x5B),[ (0x5B)
7.19629675,9883,] (0x5D),] (0x5D)
7.19659925,9884,_ (0x5F),_ (0x5F)
7.19690175,9885,a (0x61),a (0x61)
7.19720425,9886,c (0x63),c (0x63)
7.19750675,9887,e (0x65),e (0x65)
7.19780925,9888,g (0x67),g (0x67)
7.19811179166667,9889,i (0x69),i (0x69)
7.19841429166667,9890,k (0x6B),k (0x6B)
7.19871679166667,9891,m (0x6D),m (0x6D)
7.19901929166667,9892,o (0x6F),o (0x6F)
7.19932179166667,9893,q (0x71),q (0x71)
7.19962429166667,9894,s (0x73),s (0x73)
7.19992679166667,9895,u (0x75),u (0x75)
7.20022929166667,9896,w (0x77),w (0x77)
7.20053179166667,9897,y (0x79),y (0x79)
7.20083429166667,9898,{ (0x7B),{ (0x7B)
7.20113670833333,9899,A (0x41),A (0x41)
7.20143920833333,9900,C (0x43),C (0x43)
7.20174170833333,9901,E (0x45),E (0x45)
7.20204420833333,9902,G (0x47),G (0x47)
7.20234675,9903,I (0x49),I (0x49)
7.20264925,9904,K (0x4B),K (0x4B)
7.20295175,9905,M (0x4D),M (0x4D)
7.20325425,9906,O (0x4F),O (0x4F)
7.20355675,9907,Q (0x51),Q (0x51)
7.20385925,9908,S (0x53),S (0x53)
7.20416175,9909,U (0x55),U (0x55)
7.20446425,9910,W (0x57),W (0x57)
7.20476675,9911,Y (0x59),Y (0x59)
7.20506925,9912,[ (0x5B),[ (0x5B)
7.20537179166667,9913,] (0x5D),] (0x5D)
7.20567429166667,9914,_ (0x5F),_ (0x5F)
7.20597679166667,9915,a (0x61),a (0x61)
7.20627929166667,9916,c (0x63),c (0x63)
7.20658179166667,9917,e (0x65),e (0x65)
7.20688429166667,9918,g (0x67),g (0x67)
7.20718679166667,9919,i (0x69),i (0x69)
7.20748929166667,9920,k (0x6B),k (0x6B)
7.20779179166667,9921,m (0x6D),m (0x6D)
7.20809433333333,9922,o (0x6F),o (0x6F)
7.20839683333333,9923,q (0x71),q (0x71)
7.20869933333333,9924,s (0x73),s (0x73)
7.20900183333333,9925,u (0x75),u (0x75)
7.20930433333333,9926,w (0x77),w (0x77)
7.20960683333333,9927,y (0x79),y (0x79)
7.20990933333333,9928,{ (0x7B),{ (0x7B)
7.21021175,9929,A (0x41),A (0x41)
7.21051425,9930,C (0x43),C (0x43)
7.21081675,9931,E (0x45),E (0x45)
7.21111925,9932,G (0x47),G (0x47)
7.21142175,9933,I (0x49),I (0x49)
7.21172425,9934,K (0x4B),K (0x4B)
7.21202675,9935,M (0x4D),M (0x4D)
7.21232925,9936,O (0x4F),O (0x4F)
7.21263179166667,9937,Q (0x51),Q (0x51)
7.21293429166667,9938,S (0x53),S (0x53)
7.21323679166667,9939,U (0x55),U (0x55)
7.21353929166667,9940,W (0x57),W (0x57)
7.21384179166667,9941,Y (0x59),Y (0x59)
7.21414429166667,9942,[ (0x5B),[ (0x5B)
7.21444679166667,9943,] (0x5D),] (0x5D)
7.21474929166667,9944,_ (0x5F),_ (0x5F)
7.21505179166667,9945,a (0x61),a (0x61)
7.21535433333333,9946,c (0x63),c (0x63)
7.21565683333333,9947,e (0x65),e (0x65)
7.21595933333333,9948,g (0x67),g (0x67)
7.21626183333333,9949,i (0x69),i (0x69)
7.21656433333333,9950,k (0x6B),k (0x6B)
7.21686683333333,9951,m (0x6D),m (0x6D)
7.21716933333333,9952,o (0x6F),o (0x6F)
7.21747183333333,9953,q (0x71),q (0x71)
7.21777433333333,9954,s (0x73),s (0x73)
7.21807683333333,9955,u (0x75),u (0x75)
7.218379375,9956,w (0x77),w (0x77)
7.218681875,9957,y (0x79),y (0x79)
7.218984375,9958,{ (0x7B),{ (0x7B)
7.21928675,9959,A (0x41),A (0x41)
7.21958929166667,9960,C (0x43),C (0x43)
7.21989179166667,9961,E (0x45),E (0x45)
7.22019429166667,9962,G (0x47),G (0x47)
7.22049679166667,9963,I (0x49),I (0x49)
7.22079929166667,9964,K (0x4B),K (0x4B)
7.22110179166667,9965,M (0x4D),M (0x4D)
7.22140429166667,9966,O (0x4F),O (0x4F)
7.22170679166667,9967,Q (0x51),Q (0x51)
7.22200929166667,9968,S (0x53),S (0x53)
7.22231179166667,9969,U (0x55),U (0x55)
7.22261433333333,9970,W (0x57),W (0x57)
7.22291683333333,9971,Y (0x59),Y (0x59)
7.22321933333333,9972,[ (0x5B),[ (0x5B)
7.22352183333333,9973,] (0x5D),] (0x5D)
7.22382433333333,9974,_ (0x5F),_ (0x5F)
7.22412683333333,9975,a (0x61),a (0x61)
7.22442933333333,9976,c (0x63),c (0x63)
7.22473183333333,9977,e (0x65),e (0x65)
7.22503433333333,9978,g (0x67),g (0x67)
7.22533683333333,9979,i (0x69),i (0x69)
7.225639375,9980,k (0x6B),k (0x6B)
7.225941875,9981,m (0x6D),m (0x6D)
7.226244375,9982,o (0x6F),o (0x6F)
7.226546875,9983,q (0x71),q (0x71)
7.226849375,9984,s (0x73),s (0x73)
7.227151875,9985,u (0x75),u (0x75)
7.227454375,9986,w (0x77),w (0x77)
7.227756875,9987,y (0x79),y (0x79)
7.228059375,9988,{ (0x7B),{ (0x7B)
7.22836179166667,9989,A (0x41),A (0x41)
7.22866429166667,9990,C (0x43),C (0x43)
7.22896679166667,9991,E (0x45),E (0x45)
7.22926929166667,9992,G (0x47),G (0x47)
7.22957179166667,9993,I (0x49),I (0x49)
7.22987433333333,9994,K (0x4B),K (0x4B)
7.23017683333333,9995,M (0x4D),M (0x4D)
7.23047933333333,9996,O (0x4F),O (0x4F)
7.23078183333333,9997,Q (0x51),Q (0x51)
7.23108433333333,9998,S (0x53),S (0x53)
7.23138683333333,9999,U (0x55),U (0x55)
7.23168933333333,10000,W (0x57),W (0x57)
7.23199183333333,10001,Y (0x59),Y (0x59)
7.23229433333333,10002,[ (0x5B),[ (0x5B)
7.232596875,10003,] (0x5D),] (0x5D)
7.232899375,10004,_ (0x5F),_ (0x5F)
7.233201875,10005,a (0x61),a (0x61)
7.233504375,10006,c (0x63),c (0x63)
7.233806875,10007,e (0x65),e (0x65)
7.234109375,10008,g (0x67),g (0x67)
7.234411875,10009,i (0x69),i (0x69)
7.234714375,10010,k (0x6B),k (0x6B)
7.235016875,10011,m (0x6D),m (0x6D)
7.235319375,10012,o (0x6F),o (0x6F)
7.23562191666667,10013,q (0x71),q (0x71)
7.23592441666667,10014,s (0x73),s (0x73)
7.23622691666667,10015,u (0x75),u (0x75)
7.23652941666667,10016,w (0x77),w (0x77)
7.23683191666667,10017,y (0x79),y (0x79)
7.23713441666667,10018,{ (0x7B),{ (0x7B)
7.23743683333333,10019,A (0x41),A (0x41)
7.23773933333333,10020,C (0x43),C (0x43)
7.23804183333333,10021,E (0x45),E (0x45)
7.23834433333333,10022,G (0x47),G (0x47)
7.23864683333333,10023,I (0x49),I (0x49)
7.23894933333333,10024,K (0x4B),K (0x4B)
7.23925183333333,10025,M (0x4D),M (0x4D)
7.23955433333333,10026,O (0x4F),O (0x4F)
7.239856875,10027,Q (0x51),Q (0x51)
7.240159375,10028,S (0x53),S (0x53)
7.240461875,10029,U (0x55),U (0x55)
7.240764375,10030,W (0x57),W (0x57)
7.241066875,10031,Y (0x59),Y (0x59)
7.241369375,10032,[ (0x5B),[ (0x5B)
7.241671875,10033,] (0x5D),] (0x5D)
7.241974375,10034,_ (0x5F),_ (0x5F)
7.242276875,10035,a (0x61),a (0x61)
7.242579375,10036,c (0x63),c (0x63)
7.24288191666667,10037,e (0x65),e (0x65)
7.24318441666667,10038,g (0x67),g (0x67)
7.24348691666667,10039,i (0x69),i (0x69)
7.24378941666667,10040,k (0x6B),k (0x6B)
7.24409191666667,10041,m (0x6D),m (0x6D)
7.24439441666667,10042,o (0x6F),o (0x6F)
7.24469691666667,10043,q (0x71),q (0x71)
7.24499941666667,10044,s (0x73),s (0x73)
7.24530191666667,10045,u (0x75),u (0x75)
7.24560445833333,10046,w (0x77),w (0x77)
7.24590695833333,10047,y (0x79),y (0x79)
7.24620945833333,10048,{ (0x7B),{ (0x7B)
7.24651183333333,10049,A (0x41),A (0x41)
7.24681433333333,10050,C (0x43),C (0x43)
7.247116875,10051,E (0x45),E (0x45)
7.247419375,10052,G (0x47),G (0x47)
7.247721875,10053,I (0x49),I (0x49)
7.248024375,10054,K (0x4B),K (0x4B)
7.248326875,10055,M (0x4D),M (0x4D)
7.248629375,10056,O (0x4F),O (0x4F)
7.248931875,10057,Q (0x51),Q (0x51)
7.249234375,10058,S (0x53),S (0x53)
7.249536875,10059,U (0x55),U (0x55)
7.249839375,10060,W (0x57),W (0x57)
7.25014191666667,10061,Y (0x59),Y (0x59)
7.25044441666667,10062,[ (0x5B),[ (0x5B)
7.25074691666667,10063,] (0x5D),] (0x5D)
7.25104941666667,10064,_ (0x5F),_ (0x5F)
7.25135191666667,10065,a (0x61),a (0x61)
7.25165441666667,10066,c (0x63),c (0x63)
7.25195691666667,10067,e (0x65),e (0x65)
7.25225941666667,10068,g (0x67),g (0x67)
7.25256191666667,10069,i (0x69),i (0x69)
7.25286445833333,10070,k (0x6B),k (0x6B)
7.25316695833333,10071,m (0x6D),m (0x6D)
7.25346945833333,10072,o (0x6F),o (0x6F)
7.25377195833333,10073,q (0x71),q (0x71)
7.25407445833333,10074,s (0x73),s (0x73)
7.25437695833333,10075,u (0x75),u (0x75)
7.25467945833333,10076,w (0x77),w (0x77)
7.25498195833333,10077,y (0x79),y (0x79)
7.25528445833333,10078,{ (0x7B),{ (0x7B)
7.255586875,10079,A (0x41),A (0x41)
7.255889375,10080,C (0x43),C (0x43)
7.256191875,10081,E (0x45),E (0x45)
7.256494375,10082,G (0x47),G (0x47)
7.256796875,10083,I (0x49),I (0x49)
7.25709941666667,10084,K (0x4B),K (0x4B)
7.25740191666667,10085,M (0x4D),M (0x4D)
7.25770441666667,10086,O (0x4F),O (0x4F)
7.25800691666667,10087,Q (0x51),Q (0x51)
7.25830941666667,10088,S (0x53),S (0x53)
7.25861191666667,10089,U (0x55),U (0x55)
7.25891441666667,10090,W (0x57),W (0x57)
7.25921691666667,10091,Y (0x59),Y (0x59)
7.25951941666667,10092,[ (0x5B),[ (0x5B)
7.25982191666667,10093,] (0x5D),] (0x5D)
7.26012445833333,10094,_ (0x5F),_ (0x5F)
7.26042695833333,10095,a (0x61),a (0x61)
7.26072945833333,10096,c (0x63),c (0x63)
7.26103195833333,10097,e (0x65),e (0x65)
7.26133445833333,10098,g (0x67),g (0x67)
7.26163695833333,10099,i (0x69),i (0x69)
7.26193945833333,10100,k (0x6B),k (0x6B)
7.26224195833333,10101,m (0x6D),m (0x6D)
7.26254445833333,10102,o (0x6F),o (0x6F)
7.26284695833333,10103,q (0x71),q (0x71)
7.2631495,10104,s (0x73),s (0x73)
7.263452,10105,u (0x75),u (0x75)
7.2637545,10106,w (0x77),w (0x77)
7.264057,10107,y (0x79),y (0x79)
7.2643595,10108,{ (0x7B),{ (0x7B)
7.26466191666667,10109,A (0x41),A (0x41)
7.26496441666667,10110,C (0x43),C (0x43)
7.26526691666667,10111,E (0x45),E (0x45)
7.26556941666667,10112,G (0x47),G (0x47)
7.26587191666667,10113,I (0x49),I (0x49)
7.26617441666667,10114,K (0x4B),K (0x4B)
7.26647691666667,10115,M (0x4D),M (0x4D)
7.26677941666667,10116,O (0x4F),O (0x4F)
7.26708191666667,10117,Q (0x51),Q (0x51)
7.26738445833333,10118,S (0x53),S (0x53)
7.26768695833333,10119,U (0x55),U (0x55)
7.26798945833333,10120,W (0x57),W (0x57)
7.26829195833333,10121,Y (0x59),Y (0x59)
7.26859445833333,10122,[ (0x5B),[ (0x5B)
7.26889695833333,10123,] (0x5D),] (0x5D)
7.26919945833333,10124,_ (0x5F),_ (0x5F)
7.26950195833333,10125,a (0x61),a (0x61)
7.26980445833333,10126,c (0x63),c (0x63)
7.270107,10127,e (0x65),e (0x65)
7.2704095,10128,g (0x67),g (0x67)
7.270712,10129,i (0x69),i (0x69)
7.2710145,10130,k (0x6B),k (0x6B)
7.271317,10131,m (0x6D),m (0x6D)
7.2716195,10132,o (0x6F),o (0x6F)
7.271922,10133,q (0x71),q (0x71)
7.2722245,10134,s (0x73),s (0x73)
7.272527,10135,u (0x75),u (0x75)
7.2728295,10136,w (0x77),w (0x77)
7.27313204166667,10137,y (0x79),y (0x79)
7.27343454166667,10138,{ (0x7B),{ (0x7B)
7.27373691666667,10139,A (0x41),A (0x41)
7.27403941666667,10140,C (0x43),C (0x43)
7.27434191666667,10141,E (0x45),E (0x45)
7.27464445833333,10142,G (0x47),G (0x47)
7.27494695833333,10143,I (0x49),I (0x49)
7.27524945833333,10144,K (0x4B),K (0x4B)
7.27555195833333,10145,M (0x4D),M (0x4D)
7.27585445833333,10146,O (0x4F),O (0x4F)
7.27615695833333,10147,Q (0x51),Q (0x51)
7.27645945833333,10148,S (0x53),S (0x53)
7.27676195833333,10149,U (0x55),U (0x55)
7.27706445833333,10150,W (0x57),W (0x57)
7.277367,10151,Y (0x59),Y (0x59)
7.2776695,10152,[ (0x5B),[ (0x5B)
7.277972,10153,] (0x5D),] (0x5D)
7.2782745,10154,_ (0x5F),_ (0x5F)
7.278577,10155,a (0x61),a (0x61)
7.2788795,10156,c (0x63),c (0x63)
7.279182,10157,e (0x65),e (0x65)
7.2794845,10158,g (0x67),g (0x67)
7.279787,10159,i (0x69),i (0x69)
7.2800895,10160,k (0x6B),k (0x6B)
7.28039204166667,10161,m (0x6D),m (0x6D)
7.28069454166667,10162,o (0x6F),o (0x6F)
7.28099704166667,10163,q (0x71),q (0x71)
7.28129954166667,10164,s (0x73),s (0x73)
7.28160204166667,10165,u (0x75),u (0x75)
7.28190454166667,10166,w (0x77),w (0x77)
7.28220704166667,10167,y (0x79),y (0x79)
7.28250954166667,10168,{ (0x7B),{ (0x7B)
7.28281195833333,10169,A (0x41),A (0x41)
7.28311445833333,10170,C (0x43),C (0x43)
7.28341695833333,10171,E (0x45),E (0x45)
7.28371945833333,10172,G (0x47),G (0x47)
7.28402195833333,10173,I (0x49),I (0x49)
7.28432445833333,10174,K (0x4B),K (0x4B)
7.284627,10175,M (0x4D),M (0x4D)
7.2849295,10176,O (0x4F),O (0x4F)
7.285232,10177,Q (0x51),Q (0x51)
7.2855345,10178,S (0x53),S (0x53)
7.285837,10179,U (0x55),U (0x55)
7.2861395,10180,W (0x57),W (0x57)
7.286442,10181,Y (0x59),Y (0x59)
7.2867445,10182,[ (0x5B),[ (0x5B)
7.287047,10183,] (0x5D),] (0x5D)
7.2873495,10184,_ (0x5F),_ (0x5F)
7.28765204166667,10185,a (0x61),a (0x61)
7.28795454166667,10186,c (0x63),c (0x63)
7.28825704166667,10187,e (0x65),e (0x65)
7.28855954166667,10188,g (0x67),g (0x67)
7.28886204166667,10189,i (0x69),i (0x69)
7.28916454166667,10190,k (0x6B),k (0x6B)
7.28946704166667,10191,m (0x6D),m (0x6D)
7.28976954166667,10192,o (0x6F),o (0x6F)
7.29007204166667,10193,q (0x71),q (0x71)
7.29037458333333,10194,s (0x73),s (0x73)
7.29067708333333,10195,u (0x75),u (0x75)
7.29097958333333,10196,w (0x77),w (0x77)
7.29128208333333,10197,y (0x79),y (0x79)
7.29158458333333,10198,{ (0x7B),{ (0x7B)
7.291887,10199,A (0x41),A (0x41)
7.2921895,10200,C (0x43),C (0x43)
7.292492,10201,E (0x45),E (0x45)
7.2927945,10202,G (0x47),G (0x47)
7.293097,10203,I (0x49),I (0x49)
7.2933995,10204,K (0x4B),K (0x4B)
7.293702,10205,M (0x4D),M (0x4D)
7.2940045,10206,O (0x4F),O (0x4F)
7.294307,10207,Q (0x51),Q (0x51)
7.29460954166667,10208,S (0x53),S (0x53)
7.29491204166667,10209,U (0x55),U (0x55)
7.29521454166667,10210,W (0x57),W (0x57)
7.29551704166667,10211,Y (0x59),Y (0x59)
7.29581954166667,10212,[ (0x5B),[ (0x5B)
7.29612204166667,10213,] (0x5D),] (0x5D)
7.29642454166667,10214,_ (0x5F),_ (0x5F)
7.29672704166667,10215,a (0x61),a (0x61)
7.29702954166667,10216,c (0x63),c (0x63)
7.29733204166667,10217,e (0x65),e (0x65)
7.29763458333333,10218,g (0x67),g (0x67)
7.29793708333333,10219,i (0x69),i (0x69)
7.29823958333333,10220,k (0x6B),k (0x6B)
7.29854208333333,10221,m (0x6D),m (0x6D)
7.29884458333333,10222,o (0x6F),o (0x6F)
7.29914708333333,10223,q (0x71),q (0x71)
7.29944958333333,10224,s (0x73),s (0x73)
7.29975208333333,10225,u (0x75),u (0x75)
7.30005458333333,10226,w (0x77),w (0x77)
7.30035708333333,10227,y (0x79),y (0x79)
7.300659625,10228,{ (0x7B),{ (0x7B)
7.300962,10229,A (0x41),A (0x41)
7.3012645,10230,C (0x43),C (0x43)
7.301567,10231,E (0x45),E (0x45)
